VentaID,FechaVenta,ClienteID,EmpleadoID,SucursalID,ProductoID,Cantidad,PrecioUnitario,ImporteTotal,CanalVenta,MedioPago,Moneda,Year,Month
293,2024-11-13,18,5,1,1167,1,362200,362200,Mostrador,Efectivo,ARS,2024,11
294,2023-11-23,68,6,4,1214,5,4001980,20009900,Mostrador,Cheque,USD,2023,11
295,2023-05-20,114,8,2,1204,1,127320,127320,Mostrador,Efectivo,ARS,2023,5
296,2024-01-25,534,57,4,1224,1,5368500,5368500,Campo,Tarjeta crédito,ARS,2024,1
297,2024-10-23,532,25,4,1223,1,110950,110950,Online,Cheque,USD,2024,10
298,2023-08-25,399,5,1,1081,1,5105280,5105280,Mostrador,Efectivo,ARS,2023,8
299,2024-05-15,775,2,1,1006,1,193860,193860,Teléfono,Cheque,USD,2024,5
300,2023-04-04,98,33,4,1191,1,33810,33810,Mostrador,Transferencia,ARS,2023,4
301,2023-02-26,105,38,4,1286,4,6256420,25025680,Campo,Tarjeta débito,USD,2023,2
302,2024-02-04,286,9,4,1147,4,5092720,20370880,Online,Efectivo,USD,2024,2
303,2024-02-15,5,5,1,1282,4,3015160,12060640,Online,Transferencia,ARS,2024,2
304,2024-05-31,129,9,4,1011,1,41130,41130,Teléfono,Cheque,USD,2024,5
305,2024-09-05,956,35,1,1276,1,332910,332910,Mostrador,Cheque,ARS,2024,9
306,2024-12-25,671,4,4,1056,1,2684080,2684080,Teléfono,Cheque,USD,2024,12
307,2024-01-19,763,40,4,1173,1,402530,402530,Teléfono,Tarjeta crédito,ARS,2024,1
308,2023-11-13,276,52,1,1212,1,292940,292940,Campo,Transferencia,ARS,2023,11
309,2024-11-05,83,13,4,1204,4,5118450,20473800,Campo,Tarjeta débito,ARS,2024,11
310,2023-10-25,320,20,1,1133,1,1911090,1911090,Mostrador,Tarjeta crédito,ARS,2023,10
311,2023-12-15,118,25,4,1248,3,37330,111990,Mostrador,Efectivo,USD,2023,12
312,2023-03-28,29,5,1,1084,2,3263130,6526260,Teléfono,Tarjeta débito,ARS,2023,3
313,2023-01-28,358,40,4,1266,4,6325750,25303000,Teléfono,Efectivo,USD,2023,1
314,2024-12-21,650,47,1,1022,4,124860,499440,Online,Transferencia,USD,2024,12
315,2024-11-17,157,9,4,1079,5,98420,492100,Mostrador,Transferencia,ARS,2024,11
316,2024-08-03,31,45,2,1024,1,283320,283320,Campo,Tarjeta crédito,ARS,2024,8
317,2023-12-07,331,56,2,1194,1,90700,90700,Campo,Tarjeta débito,ARS,2023,12
318,2023-07-10,286,52,1,1096,1,2972850,2972850,Campo,Cheque,ARS,2023,7
319,2023-06-21,153,57,4,1263,3,2095650,6286950,Online,Efectivo,USD,2023,6
320,2023-10-02,336,49,1,1072,5,77660,388300,Campo,Efectivo,USD,2023,10
321,2024-02-24,570,39,2,1243,1,1892850,1892850,Online,Tarjeta crédito,USD,2024,2
322,2024-08-23,313,20,1,1038,3,6684510,20053530,Campo,Tarjeta crédito,ARS,2024,8
323,2024-06-25,599,46,4,1089,2,237770,475540,Online,Efectivo,USD,2024,6
324,2023-11-01,123,43,1,1028,5,370790,1853950,Online,Cheque,ARS,2023,11
325,2024-12-19,703,15,1,1092,1,4936520,4936520,Online,Transferencia,USD,2024,12
326,2024-09-18,865,2,1,1054,1,430330,430330,Teléfono,Efectivo,ARS,2024,9
327,2024-03-01,371,20,1,1159,3,158110,474330,Mostrador,Efectivo,ARS,2024,3
328,2024-05-03,805,19,1,1228,1,38880,38880,Mostrador,Efectivo,USD,2024,5
329,2023-12-10,314,45,2,1041,2,392510,785020,Mostrador,Cheque,USD,2023,12
330,2023-09-29,28,40,4,1037,3,40500,121500,Teléfono,Cheque,ARS,2023,9
331,2023-11-22,155,53,4,1125,1,85740,85740,Campo,Efectivo,ARS,2023,11
332,2024-10-10,966,17,3,1179,2,148110,296220,Online,Cheque,ARS,2024,10
333,2023-01-16,230,21,1,1201,1,2105670,2105670,Mostrador,Tarjeta débito,USD,2023,1
334,2023-05-08,37,38,4,1037,5,278970,1394850,Teléfono,Transferencia,USD,2023,5
335,2023-02-20,6,35,1,1101,1,147310,147310,Mostrador,Efectivo,ARS,2023,2
336,2023-02-14,318,57,4,1031,1,3315170,3315170,Campo,Tarjeta débito,ARS,2023,2
337,2024-11-22,225,21,1,1190,1,370830,370830,Online,Efectivo,ARS,2024,11
338,2024-08-11,33,52,1,1146,2,3218220,6436440,Mostrador,Efectivo,USD,2024,8
339,2023-12-25,89,30,1,1090,2,5747740,11495480,Mostrador,Transferencia,ARS,2023,12
340,2023-04-18,334,1,4,1006,3,3079640,9238920,Teléfono,Cheque,ARS,2023,4
341,2023-12-29,40,14,1,1139,2,45700,91400,Mostrador,Transferencia,ARS,2023,12
342,2023-12-24,169,41,3,1095,1,1522790,1522790,Online,Cheque,ARS,2023,12
343,2023-07-10,375,43,1,1119,1,1759450,1759450,Teléfono,Tarjeta débito,ARS,2023,7
344,2023-12-13,298,40,4,1120,1,133060,133060,Online,Transferencia,ARS,2023,12
345,2023-12-04,393,25,4,1123,5,4252550,21262750,Online,Tarjeta débito,USD,2023,12
346,2024-05-07,18,47,1,1285,3,264050,792150,Teléfono,Efectivo,USD,2024,5
347,2024-05-28,527,26,2,1179,5,4303630,21518150,Campo,Tarjeta crédito,ARS,2024,5
348,2023-02-19,132,33,4,1164,2,134770,269540,Mostrador,Cheque,USD,2023,2
349,2023-11-27,290,54,2,1007,1,273210,273210,Online,Efectivo,ARS,2023,11
350,2024-05-18,830,7,2,1110,1,26180,26180,Teléfono,Tarjeta débito,USD,2024,5
351,2024-01-04,806,41,3,1127,5,191530,957650,Teléfono,Cheque,ARS,2024,1
352,2024-11-22,209,13,4,1077,4,4436590,17746360,Campo,Tarjeta débito,USD,2024,11
353,2024-06-23,327,49,1,1234,1,5802720,5802720,Campo,Transferencia,USD,2024,6
354,2023-06-28,279,9,4,1228,4,88180,352720,Mostrador,Efectivo,USD,2023,6
355,2023-03-19,382,43,1,1074,1,28440,28440,Mostrador,Tarjeta crédito,ARS,2023,3
356,2024-06-05,788,2,1,1271,4,63910,255640,Teléfono,Tarjeta débito,ARS,2024,6
357,2023-01-30,309,38,4,1017,1,304930,304930,Online,Tarjeta débito,ARS,2023,1
358,2024-04-04,898,19,1,1120,3,428900,1286700,Campo,Transferencia,USD,2024,4
359,2024-12-15,277,51,1,1035,1,139670,139670,Online,Transferencia,ARS,2024,12
360,2024-03-24,76,42,3,1207,3,358420,1075260,Campo,Cheque,USD,2024,3
361,2023-12-01,298,6,4,1270,3,321390,964170,Online,Transferencia,USD,2023,12
362,2024-06-06,825,40,4,1093,3,2676580,8029740,Campo,Tarjeta débito,USD,2024,6
363,2023-12-20,378,40,4,1177,2,5306040,10612080,Online,Cheque,ARS,2023,12
364,2024-02-20,433,13,4,1274,1,3248300,3248300,Campo,Tarjeta crédito,USD,2024,2
365,2024-12-15,859,52,1,1179,3,5247620,15742860,Campo,Tarjeta crédito,USD,2024,12
366,2023-11-30,112,19,1,1129,1,2686700,2686700,Online,Cheque,ARS,2023,11
367,2024-12-21,778,9,4,1125,2,142420,284840,Teléfono,Efectivo,USD,2024,12
368,2024-12-06,72,52,1,1027,1,6444760,6444760,Mostrador,Tarjeta débito,ARS,2024,12
369,2023-08-03,317,31,3,1064,1,2409720,2409720,Online,Tarjeta débito,ARS,2023,8
370,2023-03-18,21,31,3,1060,1,79370,79370,Teléfono,Tarjeta crédito,ARS,2023,3
371,2023-04-21,188,43,1,1219,1,340410,340410,Campo,Cheque,USD,2023,4
372,2023-01-20,121,25,4,1217,1,242270,242270,Campo,Efectivo,ARS,2023,1
373,2023-04-14,342,39,2,1169,1,4130710,4130710,Mostrador,Tarjeta crédito,USD,2023,4
374,2024-07-20,653,8,2,1149,2,286080,572160,Online,Cheque,USD,2024,7
375,2023-03-20,304,57,4,1270,4,4417730,17670920,Mostrador,Tarjeta débito,ARS,2023,3
376,2023-11-12,204,39,2,1116,1,342600,342600,Online,Efectivo,USD,2023,11
377,2024-11-19,721,20,1,1245,2,6445280,12890560,Teléfono,Tarjeta débito,ARS,2024,11
378,2023-01-26,9,8,2,1148,1,137890,137890,Teléfono,Tarjeta crédito,ARS,2023,1
379,2024-11-11,185,6,4,1092,1,114180,114180,Online,Tarjeta débito,USD,2024,11
380,2023-11-02,369,6,4,1085,1,3120730,3120730,Online,Tarjeta débito,USD,2023,11
381,2023-05-10,376,1,4,1087,2,397900,795800,Mostrador,Cheque,ARS,2023,5
382,2024-08-04,808,1,4,1120,1,297030,297030,Teléfono,Cheque,USD,2024,8
383,2024-05-21,332,32,1,1127,3,5079250,15237750,Teléfono,Cheque,ARS,2024,5
384,2024-11-28,713,40,4,1024,1,322000,322000,Campo,Transferencia,ARS,2024,11
385,2024-09-15,576,25,4,1089,2,122400,244800,Campo,Transferencia,USD,2024,9
386,2024-11-08,350,30,1,1037,1,166010,166010,Campo,Tarjeta débito,USD,2024,11
387,2023-11-02,326,30,1,1109,1,239430,239430,Campo,Cheque,ARS,2023,11
388,2023-07-14,320,40,4,1271,2,126460,252920,Campo,Efectivo,USD,2023,7
389,2024-10-02,537,57,4,1012,1,5283390,5283390,Campo,Tarjeta débito,USD,2024,10
390,2024-11-09,412,1,4,1095,4,2568600,10274400,Campo,Tarjeta débito,ARS,2024,11
391,2024-12-29,906,46,4,1031,1,204960,204960,Mostrador,Cheque,ARS,2024,12
392,2023-12-08,156,39,2,1244,4,238470,953880,Campo,Tarjeta débito,USD,2023,12
393,2023-11-27,221,12,3,1233,1,238920,238920,Teléfono,Transferencia,ARS,2023,11
394,2024-10-30,804,55,2,1127,2,4362920,8725840,Campo,Cheque,USD,2024,10
395,2023-11-18,139,14,1,1104,1,2842030,2842030,Mostrador,Cheque,USD,2023,11
396,2024-12-13,533,36,4,1300,1,1578510,1578510,Online,Cheque,USD,2024,12
397,2024-11-23,502,54,2,1286,1,108450,108450,Online,Transferencia,USD,2024,11
398,2023-12-12,154,24,3,1035,5,2658580,13292900,Mostrador,Tarjeta débito,USD,2023,12
399,2024-10-02,914,26,2,1021,1,3751130,3751130,Online,Efectivo,USD,2024,10
400,2024-10-06,68,26,2,1111,1,39820,39820,Mostrador,Efectivo,ARS,2024,10
401,2023-04-24,41,52,1,1155,2,83260,166520,Teléfono,Transferencia,USD,2023,4
402,2024-12-05,527,52,1,1007,4,177660,710640,Mostrador,Tarjeta débito,USD,2024,12
403,2024-01-07,791,19,1,1145,1,155580,155580,Campo,Cheque,USD,2024,1
404,2024-11-14,169,19,1,1012,2,5351480,10702960,Teléfono,Efectivo,ARS,2024,11
405,2023-11-12,134,6,4,1244,3,336750,1010250,Teléfono,Cheque,ARS,2023,11
406,2024-12-03,711,51,1,1146,3,397900,1193700,Mostrador,Cheque,USD,2024,12
407,2023-12-01,238,5,1,1239,3,2392200,7176600,Teléfono,Cheque,USD,2023,12
408,2023-01-12,112,37,3,1092,1,4138000,4138000,Mostrador,Tarjeta débito,ARS,2023,1
409,2024-12-06,463,29,3,1116,3,41170,123510,Teléfono,Tarjeta débito,ARS,2024,12
410,2023-04-11,52,43,1,1197,2,3216330,6432660,Campo,Transferencia,USD,2023,4
411,2023-11-12,137,40,4,1115,1,3506910,3506910,Online,Tarjeta débito,ARS,2023,11
412,2024-12-18,255,57,4,1015,1,424170,424170,Mostrador,Tarjeta crédito,USD,2024,12
413,2024-12-18,627,21,1,1272,1,2191150,2191150,Online,Efectivo,ARS,2024,12
414,2024-03-22,158,35,1,1022,1,413590,413590,Campo,Tarjeta crédito,USD,2024,3
415,2024-05-25,300,53,4,1118,1,4161610,4161610,Mostrador,Tarjeta crédito,ARS,2024,5
416,2023-12-17,264,38,4,1095,2,44560,89120,Mostrador,Tarjeta débito,USD,2023,12
417,2023-11-05,355,27,4,1257,1,4372740,4372740,Teléfono,Efectivo,USD,2023,11
418,2023-11-15,307,43,1,1258,2,223530,447060,Online,Tarjeta crédito,ARS,2023,11
419,2024-07-08,99,16,1,1262,4,318190,1272760,Teléfono,Tarjeta débito,USD,2024,7
420,2024-10-04,121,11,3,1087,5,3086010,15430050,Online,Tarjeta débito,USD,2024,10
421,2024-11-04,602,5,1,1228,4,19260,77040,Campo,Transferencia,ARS,2024,11
422,2024-11-04,30,55,2,1058,3,172380,517140,Online,Tarjeta débito,USD,2024,11
423,2023-04-11,230,12,3,1230,1,139670,139670,Online,Cheque,USD,2023,4
424,2023-12-30,139,21,1,1108,5,170850,854250,Mostrador,Efectivo,ARS,2023,12
425,2023-03-05,254,53,4,1019,5,157350,786750,Online,Tarjeta crédito,USD,2023,3
426,2024-02-24,404,40,4,1141,1,343610,343610,Teléfono,Transferencia,ARS,2024,2
427,2023-12-16,31,51,1,1160,1,318120,318120,Mostrador,Cheque,ARS,2023,12
428,2024-12-01,162,27,4,1100,1,4770320,4770320,Teléfono,Efectivo,USD,2024,12
429,2023-11-21,396,43,1,1265,5,38880,194400,Campo,Tarjeta débito,USD,2023,11
430,2023-05-09,156,33,4,1238,1,140780,140780,Campo,Cheque,ARS,2023,5
431,2023-06-06,323,16,1,1238,5,165450,827250,Online,Cheque,ARS,2023,6
432,2024-10-14,629,5,1,1049,3,274530,823590,Mostrador,Efectivo,USD,2024,10
433,2024-05-10,191,50,3,1165,1,147850,147850,Online,Tarjeta crédito,USD,2024,5
434,2023-04-21,176,59,2,1287,2,300500,601000,Teléfono,Tarjeta débito,USD,2023,4
435,2023-04-03,5,38,4,1059,1,170090,170090,Mostrador,Transferencia,USD,2023,4
436,2024-08-08,845,32,1,1183,1,1993230,1993230,Campo,Tarjeta débito,ARS,2024,8
437,2023-03-21,12,32,1,1147,1,365680,365680,Online,Tarjeta débito,ARS,2023,3
438,2024-11-13,571,56,2,1085,4,199180,796720,Campo,Tarjeta débito,USD,2024,11
439,2024-08-14,833,55,2,1096,2,3693440,7386880,Mostrador,Transferencia,ARS,2024,8
440,2023-03-31,308,32,1,1043,1,44230,44230,Campo,Efectivo,ARS,2023,3
441,2023-04-04,299,53,4,1257,1,272430,272430,Mostrador,Efectivo,ARS,2023,4
442,2024-12-28,762,4,4,1213,3,3297010,9891030,Campo,Tarjeta débito,USD,2024,12
443,2023-11-27,339,6,4,1189,5,2070350,10351750,Campo,Tarjeta crédito,USD,2023,11
444,2023-11-26,93,57,4,1131,1,57450,57450,Teléfono,Tarjeta crédito,USD,2023,11
445,2024-11-10,319,52,1,1048,1,41590,41590,Online,Tarjeta crédito,ARS,2024,11
446,2024-12-17,111,57,4,1300,1,3539110,3539110,Mostrador,Transferencia,USD,2024,12
447,2024-12-28,818,52,1,1289,1,285170,285170,Campo,Transferencia,USD,2024,12
448,2024-10-05,880,9,4,1137,1,212270,212270,Teléfono,Transferencia,USD,2024,10
449,2023-11-28,295,54,2,1030,3,321650,964950,Campo,Efectivo,ARS,2023,11
450,2023-04-02,336,53,4,1146,1,245000,245000,Campo,Cheque,ARS,2023,4
451,2024-10-31,17,40,4,1110,1,4944940,4944940,Teléfono,Transferencia,USD,2024,10
452,2024-03-05,220,27,4,1105,3,48760,146280,Teléfono,Cheque,USD,2024,3
453,2023-12-11,299,38,4,1287,5,312740,1563700,Teléfono,Tarjeta débito,ARS,2023,12
454,2024-12-06,305,46,4,1191,4,160380,641520,Campo,Efectivo,ARS,2024,12
455,2023-05-02,5,1,4,1178,1,6444760,6444760,Online,Tarjeta débito,USD,2023,5
456,2023-12-30,129,34,2,1133,1,31500,31500,Mostrador,Cheque,USD,2023,12
457,2023-01-13,323,47,1,1239,4,2585410,10341640,Mostrador,Transferencia,ARS,2023,1
458,2023-12-23,112,52,1,1001,2,3315170,6630340,Mostrador,Tarjeta crédito,USD,2023,12
459,2023-03-03,24,52,1,1110,1,272000,272000,Teléfono,Tarjeta crédito,USD,2023,3
460,2023-05-11,29,34,2,1242,1,205820,205820,Teléfono,Tarjeta crédito,USD,2023,5
461,2023-05-09,399,45,2,1275,1,346460,346460,Mostrador,Transferencia,ARS,2023,5
462,2024-06-13,132,8,2,1234,1,4085060,4085060,Teléfono,Tarjeta crédito,ARS,2024,6
463,2024-09-27,556,4,4,1064,1,4019840,4019840,Mostrador,Tarjeta crédito,USD,2024,9
464,2024-04-01,321,1,4,1244,2,2118770,4237540,Mostrador,Cheque,USD,2024,4
465,2024-12-21,497,14,1,1053,1,1730000,1730000,Campo,Tarjeta débito,ARS,2024,12
466,2023-11-27,376,20,1,1262,1,143310,143310,Campo,Efectivo,USD,2023,11
467,2023-11-03,207,52,1,1017,4,5447010,21788040,Mostrador,Tarjeta débito,USD,2023,11
468,2024-11-25,382,51,1,1218,5,2539510,12697550,Teléfono,Tarjeta crédito,ARS,2024,11
469,2023-09-03,216,33,4,1234,1,110860,110860,Teléfono,Tarjeta débito,ARS,2023,9
470,2024-12-21,756,39,2,1073,2,5228880,10457760,Online,Transferencia,ARS,2024,12
471,2023-01-14,31,29,3,1091,5,266740,1333700,Teléfono,Cheque,ARS,2023,1
472,2024-12-23,916,33,4,1006,5,2621520,13107600,Mostrador,Cheque,USD,2024,12
473,2023-02-17,266,33,4,1198,1,234990,234990,Online,Tarjeta crédito,ARS,2023,2
474,2024-12-02,11,35,1,1196,1,4321570,4321570,Campo,Transferencia,ARS,2024,12
475,2024-01-31,82,4,4,1296,5,2280750,11403750,Teléfono,Transferencia,USD,2024,1
476,2024-12-30,994,2,1,1048,5,348550,1742750,Online,Efectivo,ARS,2024,12
477,2023-03-22,156,19,1,1230,3,204960,614880,Teléfono,Efectivo,ARS,2023,3
478,2024-02-29,166,20,1,1137,5,3601310,18006550,Online,Transferencia,USD,2024,2
479,2024-12-23,208,34,2,1267,1,4459670,4459670,Online,Cheque,USD,2024,12
480,2024-01-26,24,20,1,1116,4,204470,817880,Campo,Cheque,USD,2024,1
481,2024-05-22,807,21,1,1043,1,369770,369770,Campo,Efectivo,USD,2024,5
482,2024-08-03,887,4,4,1231,1,2219520,2219520,Teléfono,Cheque,USD,2024,8
483,2023-12-19,179,1,4,1058,1,3922390,3922390,Teléfono,Tarjeta crédito,ARS,2023,12
484,2024-05-20,332,32,1,1206,1,61240,61240,Teléfono,Cheque,ARS,2024,5
485,2024-04-02,562,21,1,1294,2,3704040,7408080,Online,Tarjeta crédito,USD,2024,4
486,2024-12-04,519,33,4,1094,2,331820,663640,Campo,Tarjeta crédito,USD,2024,12
487,2023-02-19,100,49,1,1036,4,2298090,9192360,Campo,Tarjeta débito,USD,2023,2
488,2023-11-02,81,33,4,1230,1,160960,160960,Teléfono,Efectivo,ARS,2023,11
489,2024-12-18,241,58,3,1227,1,3450150,3450150,Campo,Transferencia,USD,2024,12
490,2024-12-01,836,49,1,1183,1,3732180,3732180,Campo,Tarjeta débito,USD,2024,12
491,2023-12-19,181,32,1,1262,1,4267580,4267580,Teléfono,Tarjeta crédito,ARS,2023,12
492,2024-05-12,293,20,1,1131,5,6542540,32712700,Teléfono,Transferencia,ARS,2024,5
493,2023-11-01,83,5,1,1065,1,81680,81680,Online,Tarjeta débito,ARS,2023,11
494,2023-07-26,54,15,1,1186,1,298170,298170,Mostrador,Efectivo,ARS,2023,7
495,2023-12-22,90,29,3,1117,1,4952310,4952310,Teléfono,Efectivo,USD,2023,12
496,2023-11-21,203,21,1,1186,1,2009050,2009050,Campo,Tarjeta crédito,ARS,2023,11
497,2024-04-02,543,26,2,1274,1,1539840,1539840,Online,Tarjeta crédito,ARS,2024,4
498,2023-03-27,193,58,3,1151,2,301010,602020,Online,Cheque,ARS,2023,3
499,2024-12-24,488,19,1,1151,1,3979270,3979270,Online,Tarjeta crédito,ARS,2024,12
500,2024-12-28,612,35,1,1036,5,327970,1639850,Mostrador,Cheque,USD,2024,12
501,2024-08-05,349,30,1,1216,1,2165280,2165280,Teléfono,Tarjeta débito,ARS,2024,8
502,2024-02-10,89,2,1,1095,5,284250,1421250,Mostrador,Tarjeta débito,USD,2024,2
503,2023-11-09,123,25,4,1134,1,274400,274400,Online,Tarjeta crédito,ARS,2023,11
504,2024-11-10,374,35,1,1162,3,264050,792150,Online,Efectivo,ARS,2024,11
505,2024-07-22,47,9,4,1044,3,362130,1086390,Teléfono,Cheque,USD,2024,7
506,2023-06-28,146,14,1,1300,4,57450,229800,Mostrador,Tarjeta débito,USD,2023,6
507,2024-12-07,3,28,2,1283,4,120190,480760,Online,Tarjeta crédito,ARS,2024,12
508,2024-11-13,530,54,2,1240,4,424740,1698960,Mostrador,Efectivo,USD,2024,11
509,2024-12-18,314,40,4,1052,4,5743060,22972240,Campo,Cheque,USD,2024,12
510,2024-09-05,327,21,1,1281,4,5156140,20624560,Campo,Tarjeta crédito,ARS,2024,9
511,2024-05-04,988,51,1,1074,5,2669090,13345450,Teléfono,Cheque,USD,2024,5
512,2023-12-09,81,31,3,1295,4,5815540,23262160,Teléfono,Cheque,USD,2023,12
513,2024-12-13,153,19,1,1238,3,1990830,5972490,Online,Efectivo,USD,2024,12
514,2024-11-25,402,2,1,1167,2,54550,109100,Mostrador,Transferencia,USD,2024,11
515,2023-02-19,308,18,3,1140,2,4560120,9120240,Mostrador,Cheque,USD,2023,2
516,2023-01-29,299,39,2,1139,1,2421140,2421140,Online,Transferencia,ARS,2023,1
517,2023-11-28,67,42,3,1235,2,5192580,10385160,Campo,Tarjeta débito,USD,2023,11
518,2024-11-10,89,34,2,1003,2,241100,482200,Campo,Tarjeta crédito,USD,2024,11
519,2024-12-28,135,6,4,1256,3,160380,481140,Online,Tarjeta débito,ARS,2024,12
520,2023-06-15,367,40,4,1278,1,5511660,5511660,Teléfono,Cheque,ARS,2023,6
521,2024-04-13,202,48,2,1004,1,220740,220740,Online,Transferencia,ARS,2024,4
522,2023-11-29,179,53,4,1270,1,128600,128600,Teléfono,Cheque,ARS,2023,11
523,2024-12-23,339,38,4,1212,5,3764580,18822900,Campo,Efectivo,USD,2024,12
524,2024-11-18,79,32,1,1216,1,48960,48960,Campo,Tarjeta débito,ARS,2024,11
525,2024-11-17,597,15,1,1270,4,138990,555960,Mostrador,Tarjeta crédito,USD,2024,11
526,2023-12-23,21,13,4,1016,2,199750,399500,Mostrador,Cheque,USD,2023,12
527,2023-12-08,378,23,3,1064,4,3489360,13957440,Online,Transferencia,ARS,2023,12
528,2023-10-27,165,16,1,1239,3,181090,543270,Campo,Efectivo,USD,2023,10
529,2023-03-03,28,53,4,1016,1,176080,176080,Teléfono,Tarjeta débito,ARS,2023,3
530,2024-11-24,749,2,1,1052,1,181940,181940,Online,Tarjeta crédito,ARS,2024,11
531,2024-11-10,800,38,4,1019,1,133320,133320,Campo,Tarjeta débito,ARS,2024,11
532,2024-12-31,697,1,4,1164,1,396300,396300,Teléfono,Transferencia,USD,2024,12
533,2024-12-31,937,33,4,1093,1,2283570,2283570,Mostrador,Efectivo,ARS,2024,12
534,2024-03-02,822,15,1,1261,1,82930,82930,Campo,Tarjeta crédito,USD,2024,3
535,2024-10-22,155,17,3,1298,1,445750,445750,Teléfono,Efectivo,ARS,2024,10
536,2024-12-16,123,19,1,1017,5,307130,1535650,Online,Tarjeta débito,ARS,2024,12
537,2024-11-20,599,19,1,1111,4,23360,93440,Mostrador,Tarjeta débito,ARS,2024,11
538,2023-09-29,202,32,1,1104,1,137230,137230,Teléfono,Transferencia,USD,2023,9
539,2023-12-18,40,31,3,1094,3,4153490,12460470,Teléfono,Cheque,ARS,2023,12
540,2023-05-22,169,34,2,1010,1,4582670,4582670,Teléfono,Efectivo,USD,2023,5
541,2024-12-19,70,32,1,1212,4,402530,1610120,Mostrador,Transferencia,USD,2024,12
542,2024-04-26,792,31,3,1237,5,1589130,7945650,Online,Tarjeta débito,USD,2024,4
543,2023-09-08,330,13,4,1254,1,206550,206550,Teléfono,Cheque,USD,2023,9
544,2024-07-07,440,46,4,1016,2,3053190,6106380,Mostrador,Transferencia,USD,2024,7
545,2024-05-10,399,33,4,1144,1,199390,199390,Mostrador,Efectivo,ARS,2024,5
546,2023-11-23,354,15,1,1042,1,4332850,4332850,Teléfono,Transferencia,USD,2023,11
547,2023-05-05,328,53,4,1003,1,337930,337930,Online,Transferencia,ARS,2023,5
548,2024-07-07,498,38,4,1156,1,379480,379480,Mostrador,Transferencia,ARS,2024,7
549,2024-01-23,419,32,1,1173,1,355400,355400,Campo,Tarjeta débito,USD,2024,1
550,2024-10-26,503,52,1,1024,3,362270,1086810,Teléfono,Transferencia,ARS,2024,10
551,2024-01-23,539,14,1,1275,1,108240,108240,Mostrador,Transferencia,ARS,2024,1
552,2024-11-21,345,19,1,1075,2,379100,758200,Teléfono,Tarjeta débito,ARS,2024,11
553,2024-02-27,643,29,3,1040,1,32090,32090,Campo,Transferencia,ARS,2024,2
554,2024-03-08,789,44,3,1218,5,4147250,20736250,Mostrador,Tarjeta débito,ARS,2024,3
555,2024-11-28,377,33,4,1040,1,2000950,2000950,Teléfono,Tarjeta débito,ARS,2024,11
556,2023-12-05,295,54,2,1062,1,136040,136040,Online,Tarjeta débito,ARS,2023,12
557,2023-05-28,288,21,1,1238,1,82270,82270,Online,Efectivo,ARS,2023,5
558,2023-02-01,254,6,4,1245,1,5615580,5615580,Teléfono,Tarjeta débito,USD,2023,2
559,2024-10-07,434,2,1,1018,1,439420,439420,Mostrador,Tarjeta débito,ARS,2024,10
560,2024-05-12,501,6,4,1140,2,2869790,5739580,Online,Tarjeta crédito,USD,2024,5
561,2024-08-12,85,49,1,1082,4,6034910,24139640,Teléfono,Efectivo,USD,2024,8
562,2023-08-22,9,6,4,1189,1,58380,58380,Online,Cheque,USD,2023,8
563,2023-05-30,50,49,1,1108,4,2070350,8281400,Teléfono,Efectivo,ARS,2023,5
564,2023-01-16,1,43,1,1234,4,3048290,12193160,Teléfono,Transferencia,USD,2023,1
565,2023-11-21,4,19,1,1268,1,5376270,5376270,Mostrador,Tarjeta débito,ARS,2023,11
566,2024-04-09,516,53,4,1104,4,100580,402320,Online,Cheque,USD,2024,4
567,2023-12-02,90,6,4,1134,1,2997290,2997290,Mostrador,Tarjeta crédito,ARS,2023,12
568,2023-12-14,162,5,1,1204,5,4426090,22130450,Campo,Efectivo,USD,2023,12
569,2024-12-05,667,46,4,1033,1,2426090,2426090,Campo,Cheque,ARS,2024,12
570,2023-11-20,15,50,3,1237,2,209730,419460,Campo,Efectivo,USD,2023,11
571,2024-01-16,365,18,3,1285,3,4044120,12132360,Teléfono,Tarjeta crédito,ARS,2024,1
572,2024-11-02,544,13,4,1178,1,189370,189370,Teléfono,Transferencia,USD,2024,11
573,2023-12-03,63,43,1,1012,1,1765240,1765240,Campo,Tarjeta crédito,ARS,2023,12
574,2024-05-14,957,14,1,1229,1,138160,138160,Mostrador,Efectivo,ARS,2024,5
575,2024-11-24,364,27,4,1017,1,283630,283630,Mostrador,Tarjeta débito,USD,2024,11
576,2024-12-18,108,27,4,1269,1,352630,352630,Mostrador,Tarjeta crédito,USD,2024,12
577,2023-06-11,14,9,4,1131,1,3388920,3388920,Online,Efectivo,USD,2023,6
578,2024-12-11,23,38,4,1249,3,4722750,14168250,Teléfono,Tarjeta débito,ARS,2024,12
579,2023-12-29,111,5,1,1058,5,2685830,13429150,Online,Tarjeta débito,USD,2023,12
